LFQW,XVO,Vesoul-Frotey Airport,M,47.6376,6.1947,47.6395,6.2138,FR,Vesoul/Frotey
LFRB,BES,Brest Bretagne Airport,M,48.4434,-4.4383,48.4523,-4.3987,FR,Brest/Guipavas
LFRC,CER,Cherbourg-Maupertus Airport,M,49.6481,-1.4869,49.6522,-1.4537,FR,Cherbourg/Maupertus
LFRD,DNR,Dinard-Pleurtuit-Saint-Malo Airport,M,48.5786,-2.0889,48.5981,-2.0713,FR,Dinard/Pleurtuit/Saint-Malo
LFRE,LBY,La Baule-Escoublac Airport,M,47.2876,-2.3518,47.2901,-2.3398,FR,La Baule-Escoublac
LFRF,GFR,Granville Airport,M,48.8805,-1.5715,48.8842,-1.5596,FR,Granville
LFRG,DOL,Deauville-Saint-Gatien Airport,M,49.3601,0.1387,49.3705,0.1699,FR,Deauville
LFRH,LRT,Lorient South Brittany (Bretagne Sud) Airport,M,47.7562,-3.4592,47.7706,-3.4287,FR,Lorient/Lann/Bihoué
LFRI,EDM,La Roche-sur-Yon Airport,M,46.7006,-1.3886,46.7033,-1.3687,FR,La Roche-sur-Yon/Les Ajoncs
LFRJ,LDV,Landivisiau Air Base,M,48.5267,-4.1692,48.5336,-4.1342,FR,Landivisiau
LFRK,CFR,Caen-Carpiquet Airport,M,49.1709,-0.4664,49.1810,-0.4417,FR,Caen/Carpiquet
LFRL,,Lanvéoc-Poulmic Air Base,M,48.2786,-4.4510,48.2849,-4.4392,FR,Lanvéoc/Poulmic
LFRM,LME,Le Mans-Arnage Airport,M,47.9419,0.1980,47.9538,0.2046,FR,Le Mans/Arnage
LFRN,RNS,Rennes-Saint-Jacques Airport,M,48.0639,-1.7461,48.0737,-1.7184,FR,Rennes/Saint-Jacques
LFRO,LAI,Lannion-Côte de Granit Airport,M,48.7520,-3.4827,48.7566,-3.4608,FR,Lannion
LFRQ,UIP,Quimper-Cornouaille Airport,M,47.9689,-4.1853,47.9757,-4.1566,FR,Quimper/Pluguffan
LFRS,NTE,Nantes Atlantique Airport,M,47.1416,-1.6195,47.1648,-1.6019,FR,Nantes
LFRT,SBK,Saint-Brieuc-Armor Airport,M,48.5331,-2.8674,48.5434,-2.8418,FR,Saint-Brieuc/Armor
LFRU,MXN,Morlaix-Ploujean Airport,M,48.5977,-3.8229,48.6088,-3.8088,FR,Morlaix/Ploujean
LFRV,VNE,Vannes-Meucon Airport,M,47.7179,-2.7313,47.7286,-2.7121,FR,Vannes/Meucon
LFRZ,SNR,Saint-Nazaire-Montoir Airport,M,47.3091,-2.1644,47.3153,-2.1339,FR,Saint-Nazaire/Montoir
LFSB,BSL,EuroAirport Basel-Mulhouse-Freiburg Airport,L,47.5859,7.5099,47.6177,7.5411,FR,Bâle/Mulhouse
LFSD,DIJ,Dijon-Bourgogne Airport,M,47.2551,5.0820,47.2802,5.0964,FR,Dijon/Longvic
LFSF,MZM,Metz-Frescaty (BA 128) Air Base,M,49.0617,6.1300,49.0829,6.1356,FR,Metz/Frescaty
LFSG,EPL,Épinal-Mirecourt Airport,M,48.3241,6.0518,48.3262,6.0881,FR,Épinal/Mirecourt
LFSI,,Saint-Dizier-Robinson (BA 113) Air Base,M,48.6318,4.8844,48.6403,4.9145,FR,Saint-Dizier/Robinson
LFSM,XMF,Montbéliard-Courcelles Airport,M,47.4856,6.7795,47.4884,6.8016,FR,Montbéliard/Courcelles
LFSN,ENC,Nancy-Essey Airport,M,48.6866,6.2259,48.6976,6.2350,FR,Nancy/Essey
LFSO,,Nancy-Ochey (BA 133) Air Base,M,48.5730,5.9491,48.5934,5.9600,FR,Nancy/Ochey
LFSR,RHE,Reims-Champagne (BA 112) Airport,M,49.3057,4.0343,49.3143,4.0659,FR,Reims/Champagne
LFST,SXB,Strasbourg Airport,M,48.5312,7.6160,48.5454,7.6404,FR,Strasbourg
LFSX,,Luxeuil-Saint-Sauveur (BA 116) Air Base,M,47.7772,6.3345,47.7937,6.3762,FR,Luxeuil/Saint-Sauveur
LFTH,TLN,Toulon-Hyères Airport,M,43.0896,6.1399,43.1064,6.1615,FR,Toulon/Hyères/Le Palyvestre
LFTW,FNI,Nîmes-Arles-Camargue Airport,M,43.7464,4.4156,43.7684,4.4171,FR,Nîmes/Garons
LFVM,MQC,Miquelon Airport,M,47.0949,-56.3868,47.0961,-56.3737,PM,Miquelon
LFVP,FSP,St Pierre Airport,M,46.7584,-56.1856,46.7669,-56.1655,PM,Saint-Pierre
LFXA,,Ambérieu Airport (BA 278),M,45.9765,5.3268,45.9963,5.3379,FR,Ambérieu
LFYT,,Saint-Simon - Clastres Air Base,M,49.7500,3.2167,,,FR,St Pierre I
LGAD,PYR,Andravida Airport,M,37.9071,21.2878,37.9343,21.2973,GR,Andravida
LGAL,AXD,Dimokritos Airport,M,40.8525,25.9417,40.8592,25.9708,GR,Alexandroupolis
LGAV,ATH,Eleftherios Venizelos International Airport,L,37.9210,23.9192,37.9524,23.9704,GR,Athens
LGBL,VOL,Nea Anchialos Airport,M,39.2176,22.7787,39.2213,22.8103,GR,Nea Anchialos
LGEL,,Elefsis Airport,M,38.0517,23.5560,38.0762,23.5561,GR,Elefsina
LGHI,JKH,Chios Island National Airport,M,38.3365,26.1391,38.3499,26.1420,GR,Chios Island
LGIO,IOA,Ioannina Airport,M,39.6881,20.8139,39.7050,20.8311,GR,Ioannina
LGIR,HER,Heraklion International Nikos Kazantzakis Airport,L,35.3351,25.1612,35.3439,25.1905,GR,Heraklion
LGKF,EFL,Kefallinia Airport,M,38.1110,20.4928,38.1292,20.5082,GR,Kefallinia Island
LGKL,KLX,Kalamata Airport,M,37.0558,22.0226,37.0808,22.0284,GR,Kalamata
LGKO,KGS,Kos Airport,M,36.7852,27.0836,36.8036,27.0979,GR,Kos Island
LGKP,AOK,Karpathos Airport,M,35.4153,27.1351,35.4275,27.1569,GR,Karpathos Island
LGKR,CFU,Ioannis Kapodistrias International Airport,M,39.5913,19.9092,39.6123,19.9146,GR,Kerkyra Island
LGKV,KVA,Alexander the Great International Airport,M,40.9063,24.6050,40.9217,24.6343,GR,Kavala
LGKZ,KZI,Filippos Airport,M,40.2786,21.8337,40.2917,21.8466,GR,Kozani
LGMK,JMK,Mikonos Airport,M,37.4271,25.3447,37.4433,25.3518,GR,Mykonos Island
LGMT,MJT,Mytilene International Airport,M,39.0567,26.5845,39.0750,26.5994,GR,Mytilene
LGPZ,PVK,Aktion National Airport,M,38.9206,20.7500,38.9303,20.7806,GR,Preveza/Lefkada
LGRP,RHO,Diagoras Airport,M,36.4003,28.0689,36.4105,28.1035,GR,Rodes Island
LGRX,GPA,Araxos Airport,M,38.1360,21.4246,38.1662,21.4283,GR,Patras
LGSA,CHQ,Chania International Airport,M,35.5261,24.1340,35.5371,24.1684,GR,Souda
LGSK,JSI,Skiathos Island National Airport,M,39.1699,23.5005,39.1843,23.5069,GR,Skiathos
LGSM,SMI,Samos Airport,M,37.6884,26.8996,37.6900,26.9227,GR,Samos Island
LGSR,JTR,Santorini Airport,M,36.3902,25.4751,36.4081,25.4834,GR,Santorini Island
LGST,JSH,Sitia Airport,M,35.2102,26.0925,35.2221,26.1100,GR,Crete Island
LGTG,,Tanagra Airport,M,38.3364,23.5484,38.3433,23.5815,GR,Tanagra
LGTS,SKG,Thessaloniki Macedonia International Airport,L,40.5092,22.9591,40.5303,22.9870,GR,Thessaloniki
LGZA,ZTH,Dionysios Solomos Airport,M,37.7412,20.8805,37.7605,20.8878,GR,Zakynthos Island
LHBP,BUD,Budapest Liszt Ferenc international Airport,L,47.4230,19.2208,47.4487,19.2939,HU,Budapest
LHDC,DEB,Debrecen International Airport,M,47.4814,21.6017,47.4973,21.6276,HU,Debrecen
LHKE,,Kecskemét Airport,M,46.9114,19.7355,46.9236,19.7630,HU,Kecskemét
LHPP,PEV,Pécs-Pogány Airport,M,45.9831,18.2383,45.9956,18.2458,HU,Pécs-Pogány
LHPR,QGY,Győr-Pér International Airport,M,47.6239,17.8000,47.6303,17.8231,HU,Győr
LHSM,SOB,Sármellék International Airport,M,46.6755,17.1547,46.6973,17.1632,HU,Sármellék
LHSN,,Szolnok Airport,M,47.1145,20.2308,47.1313,20.2402,HU,Szolnok
LHTA,TZR,Taszár Air Base,M,46.3931,17.9175,,,HU,Taszár
LHTL,,Tököl Airport,M,47.3453,18.9808,,,HU,Tököl
LIBA,,Amendola Airport,M,41.5347,15.6993,41.5444,15.7285,IT,Foggia
LIBC,CRV,Crotone Airport,M,38.9884,17.0779,39.0061,17.0824,IT,Crotone
LIBD,BRI,Bari / Palese International Airport,L,41.1346,16.7469,41.1443,16.7964,IT,Bari
LIBF,FOG,Foggia / Gino Lisa Airport,M,41.4270,15.5316,41.4389,15.5385,IT,Foggia
LIBG,TAR,Taranto / Grottaglie Airport,M,40.5100,17.4012,40.5251,17.4052,IT,Grottaglie
LIBN,LCC,Lecce Airport,M,40.2313,18.1263,40.2467,18.1399,IT,
LIBP,PSR,Pescara International Airport,M,42.4228,14.1720,42.4400,14.1899,IT,Pescara
LIBR,BDS,Brindisi / Casale Airport,M,40.6523,17.9299,40.6722,17.9543,IT,Brindisi
LIBV,,Gioia Del Colle Airport,M,40.7538,16.9222,40.7817,16.9447,IT,Gioia Del Colle
LICA,SUF,Lamezia Terme Airport,M,38.9038,16.2286,38.9070,16.2560,IT,Lamezia Terme
LICB,CIY,Comiso Airport "Vincenzo Magliocco",M,36.9946,14.6072,,,IT,Comiso
LICC,CTA,Catania / Fontanarossa Airport,L,37.4656,15.0527,37.4679,15.0801,IT,Catania
LICD,LMP,Lampedusa Airport,M,35.4966,12.6083,35.4993,12.6279,IT,Lampedusa
LICG,PNL,Pantelleria Airport,M,36.8080,11.9569,36.8178,11.9750,IT,Pantelleria
LICJ,PMO,Palermo / Punta Raisi Airport,L,38.1661,13.0856,38.1858,13.1208,IT,Palermo
LICP,,Palermo / Bocca Di Falco Airport,M,38.1050,13.3127,38.1160,13.3140,IT,Palermo
LICR,REG,Reggio Calabria Airport,M,38.0655,15.6396,38.0804,15.6575,IT,Reggio Calabria
LICT,TPS,Trapani / Birgi Airport,M,37.9040,12.4758,37.9188,12.5001,IT,Trapani
LICZ,NSY,Sigonella Airport,M,37.4000,14.9085,37.4051,14.9363,IT,
LIDM,,Mantova Airport,M,45.1358,10.7944,,,IT,Mantova
LIDR,RAN,Ravenna Airport,M,44.3634,12.2174,44.3651,12.2323,IT,Ravenna
LIDT,ZIA,Trento / Mattarello Airport,M,46.0171,11.1242,46.0259,11.1249,IT,Trento
LIEA,AHO,Alghero / Fertilia Airport,M,40.6198,8.2834,40.6444,8.2982,IT,Alghero
LIED,DCI,Decimomannu Airport,M,39.3408,8.9678,39.3670,8.9776,IT,Decimomannu
LIEE,CAG,Cagliari / Elmas Airport,L,39.2421,9.0435,39.2608,9.0651,IT,Cagliari
LIEO,OLB,Olbia / Costa Smeralda Airport,M,40.8924,9.5057,40.9049,9.5296,IT,Olbia
LIET,TTB,Tortoli' / Arbatax Airport,M,39.9159,9.6767,39.9216,9.6892,IT,Arbatax
LILA,,Alessandria Airport,M,44.9252,8.6251,,,IT,Alessandria
LILE,,Biella / Cerrione Airport,M,45.4892,8.0989,45.5014,8.1066,IT,Biella
LILI,,Vercelli Airport,M,45.3112,8.4174,,,IT,Vercelli
LILM,,Casale Monferrato Airport,M,45.1112,8.4560,,,IT,Casale Monferrato
LILN,QVA,Varese / Venegono Airport,M,45.7358,8.8875,45.7486,8.8889,IT,Varese
LIMA,,Torino / Aeritalia Airport,M,45.0843,7.5967,45.0873,7.6101,IT,Torino
LIMC,MXP,Malpensa International Airport,L,45.6108,8.7187,45.6504,8.7375,IT,Milan
LIME,BGY,Bergamo / Orio Al Serio Airport,L,45.6644,9.6965,45.6782,9.7329,IT,Bergamo
LIMF,TRN,Torino / Caselle International Airport,L,45.1859,7.6487,45.2156,7.6506,IT,Torino
LIMG,ALL,Villanova D'Albenga International Airport,M,44.0502,8.1185,44.0509,8.1363,IT,Albenga
LIMJ,GOA,Genova / Sestri Cristoforo Colombo Airport,L,44.4085,8.8242,44.4154,8.8596,IT,Genova
LIML,LIN,Linate Airport,L,45.4343,9.2683,45.4580,9.2782,IT,Milan
LIMN,,Cameri Airport [MIL],M,45.5179,8.6649,45.5442,8.6732,IT,Cameri (NO)
LIMP,PMF,Parma Airport,M,44.8177,10.2931,44.8359,10.3011,IT,Parma
LIMR,,Novi Ligure Airport,M,44.7800,8.7864,,,IT,Novi Ligure
LIMS,QPZ,Piacenza Airport,M,44.9080,9.7055,44.9208,9.7388,IT,Piacenza
LIMW,AOT,Aosta Airport,M,45.7381,7.3599,45.7391,7.3759,IT,Aosta
LIMZ,CUF,Cuneo / Levaldigi Airport,L,44.5396,7.6162,44.5556,7.6304,IT,Cuneo
LIPA,AVB,Aviano Air Base,M,46.0233,12.5839,46.0389,12.6089,IT,Aviano
LIPB,BZO,Bolzano Airport,M,46.4544,11.3249,46.4658,11.3282,IT,Bolzano
LIPC,,Cervia Air Force Base,M,44.2182,12.2901,44.2304,12.3243,IT,Cervia
LIPE,BLQ,Bologna / Borgo Panigale Airport,L,44.5298,11.2729,44.5411,11.3044,IT,Bologna
LIPH,TSF,Treviso / Sant'Angelo Airport,L,45.6445,12.1799,45.6523,12.2090,IT,Treviso
LIPI,,Rivolto Air Base,M,45.9735,13.0351,45.9853,13.0633,IT,Codroipo
LIPK,FRL,Forlì Airport,M,44.1897,12.0567,44.1998,12.0834,IT,Forlì
LIPL,,Ghedi Airport,M,45.4227,10.2542,45.4416,10.2811,IT,Ghedi
LIPO,VBS,Brescia / Montichiari Airport,M,45.4191,10.3177,45.4381,10.3448,IT,Brescia
LIPQ,TRS,Trieste / Ronchi Dei Legionari,M,45.8275,13.4474,45.8280,13.4860,IT,Trieste
LIPR,RMI,Rimini / Miramare - Federico Fellini International Airport,M,44.0120,12.5970,44.0285,12.6265,IT,Rimini
LIPS,,Istrana Airport,M,45.6826,12.0682,45.6863,12.1062,IT,Istrana
LIPT,VIC,Vicenza Airport,M,45.5666,11.5294,45.5802,11.5299,IT,Vicenza
LIPU,QPA,Padova Airport,M,45.3925,11.8437,45.4002,11.8528,IT,Padova
LIPX,VRN,Verona / Villafranca Airport,L,45.3873,10.8763,45.4066,10.9045,IT,Verona
LIPY,AOI,Ancona / Falconara Airport,M,43.6069,13.3494,43.6258,13.3753,IT,Ancona
LIPZ,VCE,Venezia / Tessera -  Marco Polo Airport,L,45.4941,12.3356,45.5162,12.3660,IT,Venice
LIQS,SAY,Siena / Ampugnano Airport,M,43.2487,11.2548,43.2612,11.2553,IT,Siena
LIQW,QLP,Sarzana / Luni Airport,M,44.0880,9.9880,,,IT,Sarzana
LIRA,CIA,Ciampino Airport,L,41.7904,12.5888,41.8081,12.6010,IT,Roma
LIRE,,Pratica Di Mare Airport,M,41.6464,12.4328,41.6624,12.4573,IT,Pomezia
LIRF,FCO,Leonardo Da Vinci (Fiumicino) International Airport,L,41.7820,12.2264,41.8460,12.2755,IT,Rome
LIRG,,Guidonia Airport,M,41.9837,12.7322,41.9969,12.7410,IT,Guidonia
LIRI,QSR,Salerno / Pontecagnano Airport,M,40.6151,14.9043,40.6236,14.9166,IT,Salerno
LIRJ,EBA,Marina Di Campo Airport,M,42.7580,10.2374,42.7660,10.2414,IT,Marina  Di Campo
LIRL,QLT,Latina Airport,M,41.5381,12.9007,41.5468,12.9174,IT,Latina
LIRM,,Grazzanise Airport,M,41.0542,14.0665,41.0677,14.0973,IT,Caserta
LIRN,NAP,Nápoli / Capodichino International Airport,L,40.8798,14.2775,40.8923,14.3040,IT,Nápoli
LIRP,PSA,Pisa / San Giusto - Galileo Galilei International Airport,L,43.6731,10.3807,43.6946,10.4055,IT,Pisa
LIRQ,FLR,Firenze / Peretola Airport,M,43.8051,11.1974,43.8149,11.2128,IT,Firenze
LIRS,GRS,Grosseto Airport,M,42.7494,11.0612,42.7725,11.0807,IT,Grosetto
LIRU,,Urbe Airport,M,41.9478,12.4989,41.9570,12.5044,IT,Roma
LIRV,,Viterbo Airport,M,42.4302,12.0561,42.4405,12.0670,IT,Viterbo
LIRZ,PEG,Perugia / San Egidio Airport,M,43.0885,12.5106,43.1033,12.5158,IT,Perugia
LJCE,,Cerklje Airport,M,45.8998,15.5146,45.9001,15.5458,SI,
LJLJ,LJU,Ljubljana Jože Pučnik Airport,L,46.2149,14.4404,46.2325,14.4748,SI,Ljubljana
LJMB,MBX,Maribor Airport,M,46.4706,15.6771,46.4892,15.6952,SI,
LJPZ,POW,Portoroz Airport,M,45.4677,13.6120,45.4772,13.6194,SI,Portoroz
LKCV,,Čáslav Air Base,M,49.9317,15.3705,49.9476,15.3932,CZ,Čáslav
LKKB,,Kbely Air Base,M,50.1172,14.5313,50.1255,14.5560,CZ,Prague
LKKU,UHE,Kunovice Airport,M,49.0211,17.4326,49.0375,17.4457,CZ,Uherské Hradiště
LKKV,KLV,Karlovy Vary International Airport,M,50.1992,12.9011,50.2068,12.9288,CZ,Karlovy Vary
LKLN,,Plzen Line Airport,M,49.6718,13.2660,49.6786,13.2832,CZ,Plzen
LKMT,OSR,Ostrava Leos Janáček Airport,M,49.6853,18.0932,49.7071,18.1284,CZ,Ostrava
LKNA,,Náměšť Air Base,M,49.1590,16.1122,49.1727,16.1376,CZ,Náměšť
LKPD,PED,Pardubice Airport,M,50.0129,15.7212,50.0140,15.7561,CZ,Pardubice
LKPO,PRV,Přerov Air Base,M,49.4214,17.3893,49.4304,17.4205,CZ,Přerov
LKPR,PRG,Ruzyně International Airport,L,50.0877,14.2263,50.1160,14.2844,CZ,Prague
LKTB,BRQ,Brno-Tuřany Airport,M,49.1498,16.6759,49.1529,16.7119,CZ,Brno
LKVO,VOD,Vodochody Airport,M,50.2135,14.3790,50.2197,14.4126,CZ,Vodochoky
LLBG,TLV,Ben Gurion International Airport,L,31.9999,34.8604,32.0189,34.9002,IL,Tel Aviv
LLEK,,Tel Nof Air Base,M,31.8252,34.8173,31.8476,34.8389,IL,Rehovot
LLET,ETH,Eilat Airport,M,29.5537,34.9555,29.5688,34.9647,IL,Eilat
LLHA,HFA,Haifa International Airport,M,32.8058,35.0417,32.8164,35.0466,IL,Haifa
LLIB,RPN,Ben Ya'akov Airport,M,32.9777,35.5660,32.9872,35.5745,IL,Rosh Pina
LLMZ,MTZ,Bar Yehuda Airfield,M,31.3229,35.3876,31.3335,35.3897,IL,Masada
LLNV,VTM,Nevatim Air Base,M,31.2000,34.9942,31.2128,35.0364,IL,Beersheba
LLOV,VDA,Ovda International Airport,L,29.9272,34.9291,29.9522,34.9433,IL,Eilat
LLRD,,Ramat David Air Base,M,32.6562,35.1627,32.6756,35.1918,IL,Haifa
LLRM,MIP,Ramon Air Base,M,30.7692,34.6530,30.7823,34.6819,IL,Beersheba
LLSD,SDV,Sde Dov Airport,M,32.1077,34.7780,32.1216,34.7865,IL,Tel Aviv
LMML,MLA,Malta International Airport,L,35.8339,14.4601,35.8599,14.5068,MT,Luqa
LOAN,,Wiener Neustadt East Airport,M,47.8428,16.2531,47.8439,16.2672,AT,Wiener Neustadt
LOWG,GRZ,Graz Airport,M,46.9778,15.4351,47.0043,15.4441,AT,Graz
LOWI,INN,Innsbruck Airport,M,47.2588,11.3309,47.2616,11.3570,AT,Innsbruck
LOWK,KLU,Klagenfurt Airport,M,46.6391,14.3202,46.6459,14.3548,AT,Klagenfurt am Wörthersee
LOWL,LNZ,Linz Airport,M,48.2325,14.1674,48.2356,14.2077,AT,Linz
LOWS,SZG,Salzburg Airport,M,47.7819,12.9972,47.8047,13.0115,AT,Salzburg
LOWW,VIE,Vienna International Airport,L,48.0886,16.5334,48.1228,16.5913,AT,Vienna
LOXZ,,Hinterstoisser Air Base,M,47.2007,14.7265,47.2054,14.7620,AT,Zeltweg
LPAR,,Alverca Airport,M,38.8718,-9.0392,38.8945,-9.0207,PT,
LPAZ,SMA,Santa Maria Airport,M,36.9578,-25.1758,36.9850,-25.1614,PT,Vila do Porto
LPBG,BGC,Braganca Airport,M,41.8503,-6.7096,41.8653,-6.7047,PT,
LPBJ,BYJ,Beja International Airport,M,38.0634,-7.9344,38.0944,-7.9282,PT,Beja
LPBR,BGZ,Braga Municipal Aerodrome,M,41.5850,-8.4502,41.5890,-8.4402,PT,Braga
LPCO,CBP,Coimbra Airport,M,40.1534,-8.4721,40.1610,-8.4679,PT,
LPCV,COV,Covilha Airport,M,40.2619,-7.4841,40.2677,-7.4758,PT,
LPFL,FLW,Flores Airport,M,39.4492,-31.1331,39.4615,-31.1297,PT,Santa Cruz das Flores
LPFR,FAO,Faro Airport,L,37.0134,-7.9861,37.0173,-7.9586,PT,Faro
LPGR,GRW,Graciosa Airport,M,39.0908,-28.0377,39.0935,-28.0220,PT,Santa Cruz da Graciosa
LPHR,HOR,Horta Airport,M,38.5199,-28.7245,38.5199,-28.7071,PT,Horta
LPLA,TER,Lajes Field,L,38.7529,-27.1056,38.7760,-27.0814,PT,Lajes
LPMA,FNC,Madeira Airport,M,32.6890,-16.7848,32.7068,-16.7640,PT,Funchal
LPMR,,Monte Real Airport,M,39.8178,-8.8878,39.8447,-8.8867,PT,
LPMT,,Montijo Airport,M,38.6999,-9.0383,38.7196,-9.0104,PT,Montijo
LPOT,,Ota Airport,M,39.0875,-8.9628,,,PT,Ota
LPOV,,Ovar Airport,M,40.9050,-8.6469,40.9268,-8.6449,PT,
LPPD,PDL,João Paulo II Airport,L,37.7379,-25.7109,37.7462,-25.6846,PT,Ponta Delgada
LPPI,PIX,Pico Airport,M,38.5518,-28.4527,38.5543,-28.4329,PT,Pico Island
LPPM,PRM,Portimao Airport,M,37.1482,-8.5886,37.1505,-8.5793,PT,
LPPR,OPO,Francisco de Sá Carneiro Airport,L,41.2325,-8.6852,41.2633,-8.6772,PT,Porto
LPPS,PXO,Porto Santo Airport,M,33.0599,-16.3505,33.0870,-16.3494,PT,Vila Baleira
LPPT,LIS,Lisbon Portela Airport,L,38.7650,-9.1444,38.7973,-9.1274,PT,Lisbon
LPSJ,SJZ,São Jorge Airport,M,38.6627,-28.1829,38.6683,-28.1688,PT,Velas
LPST,,Sintra Airport,M,38.8253,-9.3469,38.8368,-9.3324,PT,
LPTN,,Tancos Airport,M,39.4721,-8.3857,39.4791,-8.3597,PT,
LPVR,VRL,Vila Real Airport,M,41.2703,-7.7222,41.2784,-7.7188,PT,
LPVZ,VSE,Viseu Airport,M,40.7200,-7.8895,40.7310,-7.8885,PT,
LQBK,BNX,Banja Luka International Airport,M,44.9304,17.2946,44.9524,17.3004,BA,Banja Luka
LQMO,OMO,Mostar International Airport,M,43.2730,17.8403,43.2929,17.8514,BA,Mostar
LQSA,SJJ,Sarajevo International Airport,L,43.8192,18.3171,43.8300,18.3459,BA,Sarajevo
LQTZ,TZL,Tuzla International Airport,M,44.4575,18.7093,44.4598,18.7403,BA,Tuzla
LR79,,Ianca Air Base,M,45.1486,27.4236,45.1686,27.4381,RO,Ianca
LR80,,Feteşti Air Base,M,44.3811,27.7253,44.4035,27.7281,RO,Feteşti
LR82,,Boboc Air Base,M,45.2082,26.9676,45.2246,26.9896,RO,Boboc
LRAR,ARW,Arad International Airport,M,46.1757,21.2492,46.1774,21.2748,RO,Arad
LRBC,BCM,Bacău Airport,M,46.5111,26.9059,46.5327,26.9144,RO,Bacău
LRBM,BAY,Tautii Magheraus Airport,M,47.6571,23.4583,47.6597,23.4818,RO,Baia Mare
LRBS,BBU,Băneasa International Airport,M,44.4992,26.0828,44.5072,26.1215,RO,Bucharest
LRCK,CND,Mihail Kogălniceanu International Airport,M,44.3465,28.4863,44.3777,28.4906,RO,Constanţa
LRCL,CLJ,Cluj-Napoca International Airport,M,46.7835,23.6743,46.7867,23.6980,RO,Cluj-Napoca
LRCS,CSB,Caransebeş Airport,M,45.4178,22.2419,45.4236,22.2661,RO,Caransebeş
LRCT,,Câmpia Turzii Air Base,M,46.4920,23.8793,46.5126,23.8926,RO,Câmpia Turzii
LRCV,CRA,Craiova Airport,M,44.3179,23.8729,44.3184,23.9041,RO,Craiova
LRIA,IAS,Iaşi Airport,M,47.1713,27.6156,47.1857,27.6257,RO,Iaşi
LROD,OMR,Oradea International Airport,M,47.0174,21.9001,47.0332,21.9047,RO,Oradea
LROP,OTP,Henri Coandă International Airport,L,44.5645,26.0766,44.5798,26.1278,RO,Bucharest
LRSB,SBZ,Sibiu International Airport,M,45.7854,24.0786,45.7858,24.1041,RO,Sibiu
LRSM,SUJ,Satu Mare Airport,M,47.6924,22.8819,47.7141,22.8895,RO,Satu Mare
LRSV,SCV,Suceava Stefan cel Mare Airport,M,47.6798,26.3506,47.6952,26.3575,RO,Suceava
LRTC,TCE,Tulcea Airport,M,45.0538,28.7115,45.0712,28.7171,RO,Tulcea
LRTM,TGM,Transilvania Târgu Mureş International Airport,M,46.4653,24.4000,46.4703,24.4250,RO,Târgu Mureş
LRTR,TSR,Timişoara Traian Vuia Airport,M,45.8045,21.3168,45.8151,21.3590,RO,Timişoara
LSGC,,Les Eplatures Airport,M,47.0810,6.7870,47.0869,6.7991,CH,La Chaux-de-Fonds
LSGG,GVA,Geneva Cointrin International Airport,L,46.2258,6.0909,46.2504,6.1270,CH,Geneva
LSGS,SIR,Sion Airport,M,46.2167,7.3145,46.2220,7.3395,CH,Sion
LSMA,,Alpnach Air Base,M,46.9367,8.2833,46.9500,8.2867,CH,Alpnach
LSMD,,Dübendorf Air Base,M,47.3953,8.6337,47.4016,8.6627,CH,Zurich
LSME,,Emmen Airport,M,47.0835,8.2951,47.1013,8.3152,CH,
LSMF,,Mollis Airport,M,47.0709,9.0622,47.0845,9.0668,CH,
LSMP,,Payerne Airport,M,46.8347,6.9011,46.8517,6.9291,CH,
LSZA,LUG,Lugano Airport,M,45.9985,8.9078,46.0100,8.9134,CH,Lugano
LSZB,BRN,Bern Belp Airport,M,46.9089,7.4908,46.9193,7.5035,CH,Bern
LSZG,ZHI,Grenchen Airport,M,47.1797,7.4111,47.1835,7.4232,CH,
LSZH,ZRH,Zürich Airport,L,47.4454,8.5347,47.4831,8.5704,CH,Zurich
LSZR,ACH,St Gallen Altenrhein Airport,M,47.4841,9.5503,47.4866,9.5700,CH,Altenrhein
LSZS,SMV,Samedan Airport,M,46.5268,9.8783,46.5414,9.8900,CH,
LTAC,ESB,Esenboğa International Airport,L,40.1141,32.9832,40.1424,33.0091,TR,Ankara
LTAD,ANK,Etimesgut Air Base,M,39.9455,32.6712,39.9569,32.6992,TR,Ankara
LTAE,,Akıncı Air Base,M,40.0662,32.5550,40.0916,32.5763,TR,Ankara
LTAF,ADA,Adana Airport,L,36.9748,35.2680,36.9895,35.2928,TR,Adana
LTAG,UAB,İncirlik Air Base,M,36.9937,35.4122,37.0103,35.4395,TR,Adana
LTAH,AFY,Afyon Airport,M,38.7145,30.5866,38.7373,30.6184,TR,Afyonkarahisar
LTAI,AYT,Antalya International Airport,L,36.8809,30.7887,36.9157,30.8114,TR,Antalya
LTAJ,GZT,Gaziantep International Airport,L,36.9431,37.4615,36.9511,37.4946,TR,Gaziantep
LTAN,KYA,Konya Airport,M,37.9646,32.5563,37.9934,32.5674,TR,Konya
LTAP,MZH,Amasya Merzifon Airport,M,40.8217,35.5079,40.8370,35.5361,TR,Amasya
LTAR,VAS,Sivas Airport,M,39.7975,36.8967,39.8302,36.9103,TR,Sivas
LTAT,MLX,Malatya Erhaç Airport,M,38.4225,38.0810,38.4482,38.1010,TR,Malatya
LTAU,ASR,Kayseri Erkilet Airport,M,38.7672,35.4787,38.7736,35.5122,TR,Kayseri
LTAV,,Sivrihisar Airport,M,39.4454,31.3469,39.4575,31.3832,TR,Sivrihisar
LTAW,TJK,Tokat Airport,M,40.3015,36.3639,40.3110,36.3783,TR,Tokat
